Mau P-4,905,263-12,615-2000-5,108,666
LAGOS-4,904,618-85,327-1655-5,355,930
Keisya Levronka-4,901,291-6,622-1507-6,259,545
Tornillo-4,901,077-3,956-1675-5,540,492
Against The Current-4,899,685--13,134-2022-4,988,854
LIZOT-4,896,587-8,393-1879-4,896,587
Cookin' On 3 Burners-4,895,414--9,097-1701-5,777,256
Os Barões Da Pisadinha-4,886,502-528-2006-5,143,179
Damso-4,886,185-9,463-1571-6,049,902
Ocean Alley-4,885,341-101,704-2169-4,885,341
Old Jim-4,884,391--9,958-1828-5,566,617
Ziva Magnolya-4,883,653-17,242-1461-6,381,695
Fridayy-4,880,812-28,198-1524-6,237,330
Ñejo & Dalmata-4,880,287-14,601-2139-4,880,287
Swarnalatha-4,880,077--12,252-2018-5,093,627
Cedric Gervais-4,879,552--9,595-1840-5,533,215
Michel Teló-4,879,237-24,780-1977-5,119,957
OBOY-4,874,318-2,816-2142-4,874,318
AnnenMayKantereit-4,871,814--4,176-1380-6,211,064
Mecano-4,871,606-67,660-1772-5,439,758
Josh Turner-4,865,686-415-1780-5,331,930
Dustin Lynch-4,864,133-6,289-1287-7,196,018
Andra & The Backbone-4,861,964--2,790-2052-5,038,344
DJ Tao-4,861,964-6,790-2172-4,861,964
Kapil Kapilan-4,854,969--4,521-1811-5,549,946
Cream-4,851,796--29,122-2025-5,119,297
Pancho Barraza-4,849,142--102-1978-5,021,025
zzoilo-4,848,021--5,207-1511-5,841,395
Chimbala-4,846,901--33,491-1727-5,181,944
MC PR-4,842,637--8,546-2028-5,079,562
Noah-4,838,895--58,439-1770-5,644,333
Aleks Syntek-4,836,072-16,286-2010-4,872,961
Alvaro Soler-4,835,568--15,717-1311-6,981,343
Blueface-4,833,557--6,449-1725-5,320,082
Eiffel 65-4,832,353--4,323-1586-5,725,560
cade clair-4,831,250--300-2082-4,990,136
Kristen Bell-4,828,647-22,159-2196-4,828,647
Los 2 de la S-4,827,648-11,424-1861-5,376,903
Leonardo Aguilar-4,824,755--16,363-2119-4,920,976
Phoenix-4,821,870-14,599-1477-5,975,682
MC Saci-4,821,076-13,217-2200-4,821,076
Payung Teduh-4,820,481-3,763-2193-4,820,481
HIXTAPE-4,817,212-17,554-2202-4,817,212
Sevek-4,815,335-6,594-1291-6,415,204
Angèle-4,812,673-1,870-1404-6,042,394
Capo Plaza-4,812,279-16,020-1674-5,835,486
Julian Perretta-4,809,428--12,442-1155-7,755,492
Huey Lewis & The News-4,809,428--15,427-1709-5,517,867
Third Eye Blind-4,807,761-12,180-1794-5,503,251
Chris MC-4,806,488-15,740-1733-5,259,207
Morray-4,802,677-10,481-1797-5,098,530
The Red Jumpsuit Apparatus-4,800,241-10,553-2022-5,027,048
Caio Luccas-4,799,560-18,506-2144-4,799,560
Michael Sembello-4,798,686-1,554-1736-5,397,049
Elle King-4,795,000--9,239-1096-7,911,059
The Greatest Showman Ensemble-4,791,424--6,970-1927-4,863,720
JISOO-4,790,941-4,139-358-16,659,396
K.Flay-4,789,496-482-1579-5,523,747
Conjunto Primavera-4,785,554-4,691-1394-6,716,361
Lennon Stella-4,784,883--11,958-1256-6,542,984
Don Henley-4,783,254-10,100-1657-5,838,373
Vince Staples-4,782,584-1,817-1174-7,106,334
Marina Sena-4,781,627--287-1694-5,908,386
boygenius-4,781,150-23,714-2048-4,781,150
Ami Mishra-4,780,672--10,269-1955-5,198,742
Grupo Mojado-4,780,481-15,545-2068-4,780,481
Nicky Romero-4,778,001--4,487-1565-6,125,301
347aidan-4,775,052--6,671-1020-8,259,475
Ben&Ben-4,772,395-21,756-1859-5,059,186
James Brown-4,768,046-16,664-2000-4,827,748
Lola Amour-4,766,443-8,072-1895-5,319,145
DJ 900-4,764,936--10,686-1018-8,645,994
Parker McCollum-4,764,372--18,499-1783-5,503,289
Eric Carmen-4,760,430--17,000-2052-4,957,640
Pablo Chill-E-4,759,774-374-1871-4,865,064
Oliver Anthony Music-4,758,558--1,966-932-9,293,788
Rizky Febian-4,755,850--6,549-2064-5,027,290
MC Kevinho-4,754,824-26,408-1731-5,146,965
MØ-4,752,404--9,338-1180-7,669,700
Lary Over-4,752,218--837-2112-4,837,986
Desiigner-4,751,196-10,073-1596-5,773,731
MC Rick-4,750,083-23,483-2241-4,750,083
BIBI-4,747,211-11,226-1448-5,959,770
Ammy Virk-4,743,978--9,449-1632-5,896,835
Sam Tinnesz-4,743,517-10,000-1969-4,948,969
Dybbukk-4,741,951--24,963-1629-5,438,489
Tay-K-4,736,351--1,100-2008-4,743,701
DJ Ak beats-4,735,253-11,642-1312-6,359,873
TAEYANG-4,734,705-18,125-1044-8,196,400
Ken-Y-4,731,055-2,003-1863-5,308,388
Helsloot-4,730,963-3,092-1631-5,916,044
MC K.K-4,728,962-8,782-1389-6,157,330
Tyler Hubbard-4,728,144--14,267-1488-6,415,587
Keala Settle-4,726,328--10,206-1863-4,808,938
Gustavo Cerati-4,725,966-12,436-2146-4,726,510
Zeeba-4,725,060--90-1860-5,389,315
Bhavi-4,724,154--2,356-2102-4,953,014
Godsmack-4,721,985--15,924-1794-5,192,075
Gabriela Rocha-4,721,533--2,440-2144-4,781,627
Damian Marley-4,720,270-2,611-1764-5,531,789
BUNT.-4,719,549-28,442-1747-5,604,619
Richard Marx-4,717,749--16,499-2092-4,808,643
Armand Van Helden-4,716,670--4,502-1963-4,928,977
Diego Verdaguer-4,714,874-10,353-1906-4,964,559
Arcade Fire-4,714,605--4,404-2152-4,724,697
6YNTHMANE-4,713,261--15,337-1850-5,463,635
Janieck-4,712,008--19,411-2011-5,106,318
Vengaboys-4,709,417--6,624-1821-5,399,892
Corona-4,709,060--7,520-2103-4,875,885
Hamza-4,707,367-20,898-1647-5,520,810
R. Kelly-4,707,010-12,830-1983-4,760,711
André 3000-4,702,746-37,279-2271-4,702,746
Niska-4,701,239-16,776-1850-4,982,351
Enny-Mae-4,700,531--16,588-1788-5,657,872
ArrDee-4,698,145--5,665-1811-5,010,033
Grupo Revelação-4,695,941-3,431-2129-4,812,476
Nate Smith-4,694,708-18,490-1739-5,242,175
Mani Sharma-4,689,704--4,388-2203-4,776,193
James Morrison-4,684,115--10,505-1972-4,762,868
Joe Diffie-4,684,115-28,697-2279-4,684,115
Chaka Khan-4,683,679--22,886-1908-5,208,319
Brett Young-4,677,862-5,355-1424-6,662,926
Gipsy Kings-4,677,516--86-1756-5,587,010
Luis Mexia-4,676,996-9,559-1378-6,219,575
Ranjith Govind-4,676,564--20,170-2101-4,941,038
Billy Ocean-4,676,305--951-1985-5,103,456
Cochise-4,674,318--9,623-1705-5,555,526
Dr. Dog-4,668,724-5,309-2061-5,020,545
Dan Caplen-4,668,552-4,282-2143-4,693,565
Naps-4,668,466--2,320-1655-5,862,526
Barry White-4,665,980--2,915-2122-4,708,525
vaultboy-4,664,526-1,196-1608-6,035,064
Dopamine-4,664,184--2,567-1410-6,046,891
Anson Seabra-4,661,794-5,359-1598-5,523,997
Prabh Singh-4,660,430-13,538-1992-5,196,041
Ronan Keating-4,658,388-19,285-2135-4,658,388
Dardan-4,650,176-19,384-1823-5,315,807
CJ-4,649,923--9,316-1576-5,856,465
Jakes Bejoy-4,649,333--16,733-1786-5,648,542
Kenny Dope-4,649,081-1,936-1505-6,169,342
Geisha-4,647,061-54,714-2300-4,647,061
Brad Paisley-4,645,800-6,780-1731-5,643,084
Grupo Recluta-4,645,380-2,096-1573-5,750,882
Lauty Gram-4,645,380-1,342-1520-5,829,060
Mandy Moore-4,645,129--25,227-1803-5,413,499
MC Menor MT-4,644,122--14,862-1018-7,668,287
Obongjayar-4,643,535-2,009-1590-6,232,445
Bo Burnham-4,640,439--3,180-1526-5,627,655
Toni Braxton-4,636,103-11,584-2024-4,794,806
MC SQUARE-4,634,191--41,595-1690-5,826,175
Mc Danone-4,633,112--27,233-2111-4,947,961
Ingrid Michaelson-4,630,461-97,982-2311-4,630,461
Johannes Brahms-4,627,651-17,436-2300-4,627,651
Dedublüman-4,627,403-14,505-2161-4,627,403
Gurlez Akhtar-4,625,095--17,351-1553-6,138,173
Berlin-4,624,354--7,929-2011-5,103,716
DIVINE-4,622,546--5,352-1360-6,899,750
Silambarasan TR-4,618,774--9,289-1718-5,167,480
ZANA-4,610,215-5,586-2318-4,610,215
Barbra Streisand-4,609,891-5,746-1956-4,746,471
Los Invasores De Nuevo León-4,609,566--3,739-1922-5,183,205
Stars Music Chile-4,608,593--6,831-2197-4,758,745
Pinkfong-4,606,811-11,907-2280-4,660,345
Monica-4,604,145-2,338-2124-4,639,354
João Bosco & Vinicius-4,604,064--8,671-1985-5,175,939
CORBAL-4,603,338-4,507-1784-5,490,795
St. Vincent-4,602,209-966-2203-4,756,596
Shruti Pathak-4,601,968--11,744-1767-5,422,202
Pras-4,596,505--15,905-1974-5,097,754
Tom Morello-4,592,507-22,115-1585-5,916,840
Bonez MC-4,591,709-399-1744-5,487,431
S.P. Charan-4,591,071--16,874-2139-4,877,979
MC Paulin da Capital-4,590,513-6,354-2331-4,590,513
Twista-4,590,274-12,116-2228-4,706,832
Night Lovell-4,589,080-5,317-1945-4,668,037
Paloma Mami-4,585,982--9,642-800-9,021,292
Sanam-4,584,001--20,547-1537-6,025,452
Denny-4,581,154--2,688-1677-5,853,913
Lindsey Stirling-4,580,128-101,065-2338-4,580,128
Luude-4,575,485-7,824-1401-6,109,311
Alexis y Fido-4,571,800--2,037-2048-4,638,186
Michael Bolton-4,570,002-27,678-2341-4,570,002
Baby Tate-4,568,518-14,257-693-10,931,256
ANAVITÓRIA-4,568,050--5,238-2027-5,098,401
Guyon Waton-4,563,382--8,575-2206-4,772,301
Los Abuelos De La Nada-4,561,056-233-2136-4,872,023
Memphis Cult-4,560,978-21,618-2346-4,560,978
YouNotUs-4,559,276--10,335-1432-6,697,313
Deepend-4,557,653--3,403-1777-5,538,439
Jass Manak-4,556,573--20,641-2023-5,114,034
WOS-4,553,261-2,381-1514-5,932,412
The Backseat Lovers-4,550,114-8,247-2057-4,808,251
Tujamo-4,547,740--1,531-1673-5,543,630
Sam Barber-4,547,358--16,801-2155-4,823,859
Nathan Evans-4,545,906--4,668-1571-5,678,656
Mufasa & Hypeman-4,545,448--1,222-1417-5,977,567
Helene Fischer-4,542,857-74,342-2356-4,542,857
Snoh Aalegra-4,542,552-2,281-2076-4,990,836
Paolo Nutini-4,542,400--12,554-1851-5,335,879
Blue Öyster Cult-4,540,727--3,120-1439-6,681,264
Harish Raghavendra-4,540,195--7,698-2254-4,640,189
Mc Pretchako-4,537,011-58,521-2361-4,537,011
Mert Demir-4,536,481-7,765-2362-4,536,481
Ash King-4,536,330-3,625-1530-5,620,022
The Chicks-4,534,138--12,226-1753-5,594,264
Grupo Los de la O-4,532,403--6,957-1410-6,073,733
grandson-4,531,876-829-1577-5,825,965
Shiraz Uppal-4,525,941--10,465-1842-5,292,492
ChiChi Peralta-4,522,800--299-2020-5,067,817
Gigamesh-4,522,501-821-2248-4,693,828
Mike Bahía-4,521,979-37,889-1369-6,457,022
t.A.T.u.-4,520,636--12,370-1884-4,906,555
Anuv Jain-4,512,470-15,999-1403-6,725,261
Mano-4,508,852--22,271-2164-4,814,644
Brendon Urie-4,507,747-11,859-2001-5,045,450
KIDDO-4,504,660-2,786-1402-6,301,013
Remmy Valenzuela-4,504,660-441-2373-4,504,660
Justin Hurwitz-4,502,167-2,487-2128-4,502,167
SPLYXER-4,500,923-17,769-2378-4,500,923
Belinda Carlisle-4,500,777--5,058-1971-4,967,637
Lil' Kim-4,499,899--4,467-1758-5,661,568
BAEKHYUN-4,498,439--4,387-2289-4,630,957
DJ THG-4,496,398--29,618-2190-4,805,314
Eric Land-4,496,252--24,831-1546-6,361,809
Mxrci-4,491,095-37,997-2384-4,491,095
City Girls-4,488,562--42,787-1626-5,919,486
The Magician-4,480,999-3,225-2047-4,898,295
Jawad Ahmad-4,480,855--20,873-2217-4,511,804
Ruel-4,480,855-10,495-1016-7,721,711
Ben Howard-4,477,202--11,793-2045-4,844,361
Alex Gaudino-4,476,630--1,932-1838-5,378,708
Vishal Chandrashekhar-4,475,845--40,848-1871-5,351,983
Motörhead-4,475,559-8,887-1804-5,105,928
Kidd Keo-4,475,345--3,145-2010-5,138,064
BROCKHAMPTON-4,474,061--428-1563-5,517,549
Alle Farben-4,473,277--16,731-1363-6,910,068
Los Inquietos Del Norte-4,470,786-15,590-2335-4,496,471
C-Kan-4,470,786-80,612-2397-4,470,786
Jubël-4,470,005-13,548-1336-6,965,832
Rahul Mishra-4,469,792--3,342-1735-5,718,573
Iggy Pop-4,469,011--3,696-1752-5,157,583
Yorushika-4,469,011-8,831-2373-4,469,011
Rana Sotal-4,468,869-22,528-2266-4,654,317
Unni Menon-4,466,743--23,555-2171-4,836,978
Sinéad O'Connor-4,465,752-9,295-939-9,208,047
Groove Dealers-4,464,551-22,990-2405-4,464,551
Skank-4,463,491-5,490-2137-4,499,753
Warren G-4,462,574--6,295-1897-5,047,789
EST Gee-4,461,306--141-1410-6,176,130
The Drifters-4,461,024-111,703-2409-4,461,024
Armada-4,460,391--27,231-2248-4,709,238
Bullet For My Valentine-4,459,828-2,459-2072-4,879,133
Punctual-4,458,633-11,389-1884-5,200,308
Dybbukk Covers-4,458,352--24,946-1879-4,818,696
Arko-4,457,018--13,271-1243-6,566,314
Pouya-4,454,286--2,312-2129-4,584,951
The Monkees-4,454,146--8,358-1564-6,152,680
Yo Gotti-4,452,748--2,028-1624-6,056,530
Iwan Fals-4,451,910--34,918-2012-5,149,134
Christopher Jackson-4,451,073--18,364-2106-4,928,427
Luigi 21 Plus-4,449,261-2,087-2277-4,644,625
La Sonora Dinamita-4,448,148-35,020-2300-4,448,148
Braaheim-4,446,897--3,827-2127-4,650,176
Victor Thompson-4,445,924--39,030-1637-5,927,623
Kris Kross Amsterdam-4,444,329--2,984-1652-5,976,796
Djavan-4,442,529-4,487-2313-4,586,696
Village People-4,441,768--6,380-1958-5,102,547
Govind Vasantha-4,439,765-3,306-2123-4,908,603
Mœnia-4,439,558--3,525-2321-4,499,315
Javed Akhtar-4,437,353-25,637-2429-4,437,353
Aditya Rikhari-4,437,078--12,044-1908-5,273,515
MALIQ & D'Essentials-4,434,054-14,313-2431-4,434,054
Puddle Of Mudd-4,432,545--4,877-2195-4,573,210
Mukesh-4,431,929--11,777-2195-4,646,052
Baby Bash-4,430,971--6,038-2055-4,661,197
Arthur Nery-4,429,261-27,107-2435-4,429,261
Dylan Matthew-4,427,350--7,322-1884-5,125,515
A-Trak-4,426,805--1,978-1922-5,323,408
Emiway Bantai-4,426,526-0-2416-0
Sayian Jimmy-4,425,443-18,820-2439-4,425,443
Peggy Lee-4,425,239-99,018-2440-4,425,239
Matt Hansen-4,423,131-55,356-2441-4,423,131
BIN-4,422,724--7,836-1959-4,662,988
Mc Lipi-4,422,520-5,213-2400-4,422,520
PnB Rock-4,421,503-25,985-1634-5,350,593
PNL-4,413,263-8,577-1959-4,885,974
Legião Urbana-4,410,508-2,279-2371-4,455,266
Madhur Sharma-4,401,688-8,153-1013-8,122,798
Raí Saia Rodada-4,400,159-2,124-2270-4,634,524
Laura Branigan-4,399,893-19,349-1939-5,188,828
Rixton-4,399,295--19,972-1796-4,975,888
Max Richter-4,397,306-11,401-1793-5,045,942
Simge-4,396,378-7,125-1848-5,336,887
High School Musical Cast-4,396,047--18,899-1942-5,091,827
Dakota-4,393,932-10,646-2400-4,393,932
Kontra K-4,393,601--3,307-2382-4,481,358
Rob49-4,391,754-4,800-1122-8,014,400
Josh Groban-4,389,976-104,798-2457-4,389,976
Roberta Flack-4,388,990--6,131-1910-5,372,458
Alexandra Stan-4,388,398--7,385-1770-5,443,158
Seu Jorge-4,386,232-13,031-2401-4,428,988
Pedro Lotto-4,384,726-17,659-2461-4,384,726
Dan Sanchez-4,382,502--16,727-1755-5,410,326
Unnikrishnan-4,381,914--10,434-2322-4,556,650
Suara Kayu-4,381,783-25,858-2464-4,381,783
Corey Kent-4,381,457--4,186-2139-4,802,482
Spandau Ballet-4,379,827--3,525-2277-4,398,234
Awdella-4,379,371-24,019-1706-5,671,244
Rachel Platten-4,377,678--20,489-1939-5,033,957
SunKissed Lola-4,377,548--9,012-2246-4,703,633
Drowning Pool-4,374,237--1,103-2352-4,477,560
lucidbeatz-4,373,784--9,306-1797-5,484,059
Maverick City Music-4,373,460-3,492-2429-4,373,460
Los Primos MX-4,373,460-9,543-2266-4,640,606
LeAnn Rimes-4,373,266-6,392-2084-4,373,266
Sonny Wern-4,369,065-4,377-2473-4,369,065
NCT 127-4,365,202--11,436-2025-4,532,856
Fleet Foxes-4,361,801-13,745-2289-4,458,492
Dj Chetas-4,360,905--34,084-1818-5,535,866
Carly Pearce-4,359,881--448-2257-4,682,113
fam0uz-4,358,093--5,311-2201-4,752,032
Jaden-4,356,116--12,110-1588-6,077,159
Bad Wolves-4,353,253--7,012-2442-4,360,265
Bou-4,353,253--15,425-2355-4,499,315
K-391-4,350,144-570-1823-5,349,180
elijah woods-4,349,764-17,271-2409-4,369,839
Harnoor-4,349,068--24,781-2184-4,782,775
Fuego-4,348,309-63-1138-7,079,607
Rubén Blades-4,339,619-4,444-2145-4,538,678
Chalino Sanchez-4,338,929-4,253-2363-4,467,947
I Prevail-4,338,741-5,438-2128-4,685,946
Phillip Phillips-4,334,489-2,245-2113-4,334,489
Showtek-4,332,493--2,120-2018-4,926,998
IZA-4,329,818-27,774-1606-6,135,383
Jordan Sandhu-4,327,274--10,402-2450-4,337,676
Kaifi Khalil-4,324,736-14,857-1038-8,200,279
Hensonn-4,323,068--4,950-1482-5,821,605
Belo-4,321,094--8,600-2132-4,838,289
NEIKED-4,320,294--4,318-1184-6,838,785
JEON SOMI-4,317,281-1,350-1905-5,323,072
Dhibu Ninan Thomas-4,310,123-21,485-2318-4,536,254
