BeyoncÃ© - Irreplaceable-555,275,263-245,265
Kendrick Lamar - King Kunta-554,847,186-188,880
New West - Those Eyes-554,684,943-1,136,343
Jet - Are You Gonna Be My Girl-554,459,529-296,981
King Princess - 1950-554,333,152-107,178
Britney Spears - Gimme More-554,021,473-507,597
21 Savage - X-553,546,473-145,375
Alejandro FernÃ¡ndez - Me DediquÃ© a Perderte-553,317,367-288,157
Dove Cameron - Boyfriend-553,230,141-468,011
Manu Chao - Me Gustas Tu-553,128,816-497,417
Lana Del Rey - West Coast-552,948,086-751,433
Lady Gaga - Born This Way-552,735,371-280,126
Shawn Mendes - Wonder-552,110,629-248,654
Maluma - Sobrio-552,043,708-290,381
Zara Larsson - Ruin My Life-551,841,795-104,779
Doja Cat - Get Into It (Yuh)-551,605,771-249,871
Ozuna - Una Locura-551,430,111-198,360
Peso Pluma - PRC-551,111,332-727,423
Daft Punk - One More Time-550,955,560-253,211
Mac Miller - The Spins-550,882,286-572,268
Linkin Park - Faint-550,629,908-511,294
Mac DeMarco - My Kind of Woman-550,583,131-571,124
Miguel - Sky Walker-550,027,023-164,584
The Strokes - Last Nite-549,764,410-285,620
The Rolling Stones - Gimme Shelter-548,882,109-263,593
Radiohead - No Surprises-548,703,177-711,064
Lil Uzi Vert - Just Wanna Rock-548,672,567-821,111
The Script - The Man Who Can't Be Moved-548,532,199-327,624
Kordhell - MURDER IN MY MIND-548,507,178-681,185
The Cinematic Orchestra - To Build A Home-548,229,504-344,768
Nelly Furtado - Maneater-548,048,969-566,810
Christian Nodal - AdiÃ³s Amor-547,755,967-230,338
Akon - Lonely-547,632,263-542,320
Tame Impala - Borderline-547,524,572-513,197
Rauw Alejandro - Reloj-547,173,865-161,660
Nio Garcia - AM Remix-547,084,528-136,350
Drake - Marvins Room-547,023,929-259,686
Katy Perry - Chained To The Rhythm-546,855,289-111,617
Michael Jackson - Thriller-546,466,916-275,422
Nirvana - Lithium-546,310,674-280,136
Aretha Franklin - Respect-546,192,240-291,186
Europe - The Final Countdown-546,146,413-286,868
Kendrick Lamar - PRIDE.-545,973,855-625,722
Gwen Stefani - The Sweet Escape-545,119,989-397,358
Scorpions - Rock You Like a Hurricane-545,103,655-276,397
Ava Max - So Am I-544,676,225-129,558
Phil Collins - You Can't Hurry Love-544,563,146-299,059
Pink Floyd - Comfortably Numb-544,538,873-266,623
ROSALÃA - Yo x Ti, Tu x Mi-544,473,053-157,881
NewJeans - OMG-544,420,143-724,381
Kygo - Born To Be Yours-544,416,713-172,047
Snoop Dogg - Drop It Like It's Hot-544,094,218-258,193
Lil Baby - Pure Cocaine-543,996,558-559,922
Aventura - Ella Y Yo-543,900,185-493,949
BeyoncÃ© - 7/11-543,888,544-95,390
Cher - Believe-543,518,618-493,219
Charlie Puth - Light Switch-543,446,103-300,860
The Beatles - Hey Jude-542,945,962-209,209
Bryan Adams - (Everything I Do) I Do It For You-542,685,765-272,184
BeyoncÃ© - If I Were a Boy-542,367,580-222,412
Lana Del Rey - Brooklyn Baby-542,202,322-611,360
Wheatus - Teenage Dirtbag-542,182,449-544,340
BLACKPINK - Ice Cream-542,174,964-167,027
Rauw Alejandro - LOKERA-542,089,548-493,306
Taylor Swift - Bad Blood-541,937,140-378,175
Aretha Franklin - I Say a Little Prayer-541,930,163-288,602
Daniel Powter - Bad Day-541,748,243-212,099
Owl City - Good Time-541,624,080-290,228
The Cranberries - Linger-541,358,180-481,298
The Who - Baba O'Riley-541,279,413-238,049
Iggy Azalea - Black Widow-541,265,203-165,820
One Direction - History-541,123,141-178,776
One Direction - You & I-541,093,284-282,186
Pop Smoke - Hello-540,724,547-197,912
Zedd - Clarity-540,536,512-216,257
Kanye West - I Wonder-539,945,699-1,154,895
Morat - Cuando Nadie Ve-539,621,536-384,763
Taylor Swift - Paper Rings-539,283,600-707,450
Doja Cat - Ain't Shit-539,217,867-298,376
Ozuna - Baila Baila Baila-539,116,150-105,821
The All-American Rejects - Gives You Hell-539,055,379-218,874
JosÃ© Feliciano - Feliz Navidad-539,007,896-1,097,561
Loren Allred - Never Enough-538,970,767-190,321
Summer Walker - Girls Need Love-538,914,052-451,151
Echosmith - Cool Kids-538,892,856-148,340
The Temper Trap - Sweet Disposition-538,889,663-275,077
BTS - Euphoria-538,738,520-277,558
Alan Walker - Alone, Pt. II-538,258,826-339,440
Lil Skies - Lust-537,789,316-207,029
Ski Mask The Slump God - Faucet Failure-537,757,022-189,826
Piso 21 - Pa' Olvidarme De Ella-537,717,209-225,394
MÃ - Final Song-537,387,249-54,405
Selena Gomez - Kill Em With Kindness-537,238,452-67,390
Travis Scott - CAN'T SAY-536,769,820-308,451
Ed Sheeran - Sing-536,495,502-97,285
Chase Atlantic - Friends-536,456,947-521,443
YNW Melly - Suicidal-536,300,768-201,125
Majestic - Rasputin-536,290,885-283,212
NF - Lie-536,117,096-252,602
AronChupa - I'm an Albatraoz-536,031,723-141,810
BLACKPINK - As If It's Your Last-535,687,797-300,354
League of Legends - Legends Never Die-535,683,277-435,316
Rick Springfield - Jessie's Girl-535,399,288-269,390
The Vamps - Somebody To You-535,178,335-280,227
J. Cole - Power Trip-535,026,056-403,190
The Smashing Pumpkins - 1979-534,733,923-355,247
Taylor Swift - Midnight Rain-534,631,062-803,615
Marshmello - Alone-534,497,419-140,539
Jeremy Zucker - you were good to me-534,467,829-178,293
John Travolta - You're The One That I Want-534,452,305-386,311
Bryan Adams - Heaven-534,334,630-389,127
Dayglow - Can I Call You Tonight?-534,281,663-271,704
Commodores - Easy-534,079,260-306,657
John Denver - Take Me Home, Country Roads-534,023,555-237,686
Pop Smoke - The Woo-533,992,833-147,843
Manuel Turizo - La Nota-533,949,972-146,273
Green Day - 21 Guns-533,926,112-232,453
Sech - Otro Trago-533,925,544-95,529
J Balvin - Safari-533,892,632-110,252
Mariah Carey - We Belong Together-533,797,629-404,529
Eminem - My Name Is-533,549,150-276,372
Drake - Forever-533,303,799-285,330
Dean Lewis - Waves-533,065,701-254,161
Camilo - Vida de Rico-533,000,965-176,352
Sia - Thunderclouds-532,957,113-145,298
Dua Lipa - Dance The Night-532,774,490-2,298,862
B.o.B - Nothin' on You-532,633,721-391,725
Lorde - Ribs-532,624,917-378,678
ZZ Top - La Grange-532,624,110-255,216
Daft Punk - Instant Crush-532,487,842-243,954
The Rolling Stones - Sympathy For The Devil-532,430,172-225,439
Nicky Jam - Te RobarÃ©-532,410,909-66,801
Breaking Benjamin - The Diary of Jane-532,168,341-282,782
Taylor Swift - Getaway Car-532,086,464-829,444
Daryl Hall & John Oates - Rich Girl-531,668,528-492,864
Sheppard - Geronimo-531,511,885-226,455
The Weeknd - Wicked Games-531,510,840-226,893
Halsey - You should be sad-531,490,422-140,063
Justin Bieber - Company-531,453,048-368,984
Lil Nas X - HOLIDAY-530,967,517-140,924
Roxette - It Must Have Been Love-530,782,507-379,483
BeyoncÃ© - Run the World (Girls)-530,468,926-156,234
Daya - Sit Still, Look Pretty-529,831,296-161,855
Oliver Tree - Life Goes On-529,718,620-196,642
Flo Rida - Right Round-529,487,893-346,696
One Direction - Best Song Ever-529,447,297-266,662
Slipknot - Psychosocial-529,432,466-318,748
Saweetie - Best Friend-529,389,955-190,593
Danny Ocean - Dembow-529,389,577-367,896
Nick Jonas - Close-529,111,000-99,555
Adele - Chasing Pavements-529,076,077-484,624
Shakira - Whenever, Wherever-529,048,808-365,815
Buffalo Springfield - For What It's Worth-528,990,848-393,588
James Hype - Ferrari-528,904,707-469,874
Junior H - El Azul-528,848,601-999,768
The Chainsmokers - Who Do You Love-528,594,048-89,676
Rex Orange County - Sunflower-528,567,573-180,414
2Pac - All Eyez On Me-528,532,361-314,614
2Pac - Hit 'Em Up-528,483,273-447,380
Ozuna - Solita-528,253,016-167,470
Logic - Everyday-528,157,808-76,580
Kanye West - Homecoming-528,123,550-742,447
Sebastian Yatra - Un AÃ±o-527,993,793-215,288
DJ Luian - Verte Ir-527,723,484-126,777
Gucci Mane - I Get the Bag-527,590,076-199,206
The Pussycat Dolls - Don't Cha-527,369,854-274,907
Demi Lovato - Confident-527,218,780-188,856
Trippie Redd - Taking A Walk-527,034,154-252,635
BTS - Blood Sweat & Tears-526,742,306-181,316
Bad Bunny - La Corriente-526,598,025-358,498
YOASOBI - å¤ã«é§ãã-526,510,915-324,267
Kehlani - Nights Like This-526,445,114-244,280
U2 - One-526,119,463-278,786
Simon & Garfunkel - Mrs. Robinson-526,043,782-240,135
David Guetta - Where Them Girls At-526,003,189-259,314
ROSALÃA - BESO-525,968,624-853,560
Kygo - Stargazing-525,830,407-63,646
Russ - What They Want-525,692,829-221,730
Hombres G - DevuÃ©lveme a mi chica-525,369,214-393,440
Juice WRLD - Righteous-525,275,325-151,288
J. Cole - G.O.M.D-525,080,577-161,198
Nelly - Ride Wit Me-524,983,198-282,494
Fergie - Big Girls Don't Cry (Personal)-524,546,348-256,438
Nicky Jam - Hasta el Amanecer-524,539,474-133,126
Nicki Minaj - Only-524,499,853-178,661
Labrinth - Mount Everest-524,456,056-461,252
Florence + The Machine - You've Got The Love-524,340,763-379,482
Alan Walker - All Falls Down-524,162,483-100,356
Maroon 5 - Sunday Morning-524,133,109-280,421
Simon & Garfunkel - The Sound of Silence-524,005,737-238,928
Dolly Parton - 9 to 5-523,268,922-304,096
John Mayer - Your Body Is a Wonderland-523,178,880-168,376
Carrie Underwood - Before He Cheats-522,682,331-408,142
Dua Lipa - Blow Your Mind (Mwah)-522,669,571-140,181
Jeremih - Don't Tell 'Em-522,525,422-166,962
System Of A Down - B.Y.O.B.-522,244,088-290,764
Justin Timberlake - Cry Me a River-522,123,357-255,692
Chris Isaak - Wicked Game-521,822,649-489,457
Morgan Wallen - Chasin' You-521,807,997-452,092
DJ Snake - Turn Down for What-520,862,533-114,435
Drake - Way 2 Sexy-520,245,615-225,448
Hugh Jackman - The Greatest Show-520,001,759-151,035
Ed Sheeran - Lego House-519,691,626-190,067
Thirty Seconds To Mars - The Kill-519,619,765-518,197
PUBLIC - Make You Mine-519,045,756-210,547
21 Savage - Runnin-518,699,192-557,743
Cutting Crew - (I Just) Died In Your Arms-518,654,828-537,701
Jack Johnson - Banana Pancakes-518,647,615-215,275
John Mayer - Free Fallin'-518,451,955-151,642
Marshmello - One Thing Right-518,364,150-130,965
Rupert Holmes - Escape (The Pina Colada Song)-518,101,340-232,333
Foo Fighters - Learn to Fly-518,091,135-320,978
Incubus - Drive-518,006,463-290,574
Julia Michaels - Heaven-517,894,584-182,581
Brett Young - In Case You Didn't Know-517,891,242-191,214
Sabrina Carpenter - Nonsense-517,757,943-1,452,089
Avenged Sevenfold - Hail to the King-517,517,648-362,259
Morat - Besos En Guerra-517,277,191-315,867
Rita Ora - Anywhere-516,956,030-62,834
The Offspring - Self Esteem-516,728,943-297,462
Roddy Ricch - High Fashion-516,242,597-116,469
Gorillaz - On Melancholy Hill-516,026,561-258,443
Jessie J - Flashlight-515,981,056-170,435
KAROL G - EL MAKINON-515,957,684-306,346
Tyler, The Creator - NEW MAGIC WAND-515,762,095-466,215
XXXTENTACION - Carry On-515,685,699-144,570
Justin Timberlake - Rock Your Body-515,397,557-441,462
Taylor Swift - Gorgeous-515,293,755-543,880
Limp Bizkit - Break Stuff-514,778,160-510,803
Ed Maverick - Fuentes de Ortiz-514,716,781-319,574
Shania Twain - Man! I Feel Like A Woman!-514,610,396-288,121
One Direction - They Don't Know About Us-514,392,170-212,466
Metro Boomin - Superhero (Heroes & Villains) [with Future & Chris Brown]-514,090,400-971,584
NF - The Search-513,952,177-295,279
Diddy - I'll Be Missing You-513,902,165-335,305
Martin Garrix - Ocean-513,804,993-95,266
Chris Brown - Loyal-513,794,506-213,893
Nick Jonas - Jealous-513,781,975-245,390
Rema - Calm Down-513,405,053-418,172
Rels B - A MÃ­-513,254,281-589,067
Metallica - One-512,930,189-306,589
Astrid S - Hurts So Good-512,365,720-238,539
NLE Choppa - Walk Em Down-512,119,301-395,212
Ozuna - SÃ­guelo Bailando-512,059,339-170,174
Black Eyed Peas - MAMACITA-511,941,751-74,629
Rauw Alejandro - El Efecto-511,784,585-336,977
Ozuna - Dile Que Tu Me Quieres-511,552,922-238,228
Lifehouse - You And Me-511,507,317-227,250
Ed Sheeran - Give Me Love-510,680,551-131,054
Rihanna - Rude Boy-510,384,438-374,296
DJ Khaled - GREECE-510,303,853-216,549
Queen - Radio Ga Ga-510,255,325-244,042
Eagle-Eye Cherry - Save Tonight-510,177,253-220,620
OneRepublic - Lose Somebody-510,122,043-124,138
Kelly Clarkson - Underneath the Tree-509,945,886-1,189,242
U2 - Beautiful Day-509,831,135-287,195
Rita Ora - Let You Love Me-509,637,931-97,142
Rauw Alejandro - CÃºrame-509,208,205-363,014
Kanye West - All Falls Down-509,166,670-575,278
Kanye West - Runaway-508,951,158-976,993
Lil Wayne - A Milli-508,948,429-267,750
Adele - Oh My God-508,945,726-368,592
Lykke Li - I Follow Rivers-508,436,920-257,461
Pearl Jam - Even Flow-508,399,479-313,575
Fall Out Boy - Dance, Dance-508,394,304-302,914
Justin Bieber - Eenie Meenie-508,386,399-410,155
Ziv Zaifman - A Million Dreams-508,052,042-177,363
Nelly Furtado - Say It Right-508,044,395-589,120
Louis Armstrong - What A Wonderful World-508,028,713-356,377
Blue Ãyster Cult - (Don't Fear) The Reaper-508,004,229-212,977
Steve Aoki - Just Hold On-507,714,626-45,276
The Paper Kites - Bloom-507,668,931-418,118
Libianca - People-507,637,039-801,340
Black Eyed Peas - GIRL LIKE ME-506,748,210-125,404
Lizzo - Juice-506,503,017-110,287
Soulja Boy - Crank That (Soulja Boy)-506,217,734-272,777
Benson Boone - In The Stars-505,845,811-980,261
BLACKPINK - Lovesick Girls-505,694,446-293,159
Demi Lovato - Stone Cold-505,464,536-107,696
Sasha Alex Sloan - Dancing With Your Ghost-505,391,902-382,472
Earth, Wind & Fire - Let's Groove-505,371,659-248,879
T.I. - Live Your Life-505,182,343-195,855
Amy Winehouse - Valerie-505,059,281-200,274
Sia - Genius-504,892,733-320,023
Jessie J - Price Tag-504,891,323-328,405
Billie Eilish - listen before i go-504,729,147-238,141
La Oreja de Van Gogh - Rosas-504,629,324-506,014
The Weeknd - In The Night-504,202,874-225,007
SZA - Broken Clocks-504,132,063-486,338
Dwayne Johnson - You're Welcome-504,060,417-225,725
Childish Gambino - Me and Your Mama-504,029,009-511,231
Luke Bryan - Play It Again-503,913,336-231,712
SHAED - Trampoline-503,722,214-172,947
Britney Spears - Womanizer-503,416,106-305,591
Crowded House - Don't Dream It's Over-503,246,264-356,077
Daryl Hall & John Oates - Maneater-502,680,676-471,249
Avril Lavigne - Sk8er Boi-502,643,483-284,748
The Doobie Brothers - Listen to the Music-502,424,995-300,614
AminÃ© - REEL IT IN-502,339,726-232,615
Taylor Swift - champagne problems-501,896,520-705,226
Meghan Trainor - Dear Future Husband-501,785,805-239,275
Rauw Alejandro - 2/Catorce-501,782,071-158,741
Harry Styles - Kiwi-501,451,182-167,513
Zedd - Happy Now-501,156,905-82,530
Bishop Briggs - River-500,997,162-232,759
Arctic Monkeys - Arabella-500,603,919-297,642
Muse - Supermassive Black Hole-500,588,428-356,086
Daddy Yankee - La Rompe Corazones-500,433,274-112,906
Sebastian Yatra - No Hay Nadie MÃ¡s-500,324,470-243,038
Post Malone - Hollywood's Bleeding-500,219,878-286,821
The Cardigans - Lovefool-500,203,268-404,944
Wolfine - Bella-500,163,878-129,330
*NSYNC - Bye Bye Bye-500,085,569-249,310
Selena Gomez - The Heart Wants What It Wants-499,984,288-197,667
Camila Cabello - Crying in the Club-499,829,481-112,209
Bad Bunny - Una Vez-499,594,313-346,813
Lauren Daigle - You Say-499,494,879-238,543
Drake - The Motto-499,480,996-252,937
XXXTENTACION - I Don't Wanna Do This Anymore-499,078,448-319,897
Starship - Nothing's Gonna Stop Us Now-498,832,472-407,617
Calvin Harris - Under Control-498,295,534-228,236
Rammstein - Du hast-498,159,870-319,879
Christina Perri - Jar of Hearts-498,132,092-196,784
Guns N' Roses - Don't Cry (Original)-498,082,525-336,800
Starship - We Built This City-497,785,339-239,427
50 Cent - Just A Lil Bit-497,575,761-370,046
Cosculluela - Madura-497,558,606-468,498
Ricky Montgomery - Line Without a Hook-497,500,013-323,125
Steppenwolf - Born To Be Wild-497,396,283-238,707
OneRepublic - Run-497,347,275-340,634
Cardi B - Please Me-497,212,179-289,379
Jack Harlow - Tyler Herro-497,161,222-440,810
Grupo Frontera - QUE VUELVAS-496,747,690-928,533
Little Mix - Woman Like Me-496,605,023-85,382
Doja Cat - Vegas (From the Original Motion Picture Soundtrack ELVIS)-496,354,260-338,176
Logic - Homicide-496,341,847-164,811
Selena Gomez - Bad Liar-496,136,659-66,425
Don Henley - The Boys Of Summer-495,925,531-257,043
Bad Bunny - DespuÃ©s de la Playa-495,898,562-235,779
The Killers - Human-495,816,509-218,584
CÃ©line Dion - My Heart Will Go On-495,719,610-219,688
Pitbull - Fireball-495,713,992-238,782
Michael BublÃ© - Holly Jolly Christmas-495,663,535-1,199,821
Vacations - Young-495,627,617-525,427
All Time Low - Dear Maria, Count Me In-495,587,281-351,529
Jarabe De Palo - La flaca-495,447,649-272,337
David Guetta - Play Hard-495,341,827-263,726
Luis Miguel - La Incondicional-495,126,641-315,251
Arctic Monkeys - Snap Out Of It-494,708,333-408,640
A$AP Rocky - L$D-494,655,055-
21 Savage - ball w/o you-494,605,554-599,645
Ozuna - Caramelo-494,506,212-73,954
SYML - Where's My Love-494,312,852-631,446
Twenty One Pilots - Tear in My Heart-494,237,229-210,844
Timbaland - Apologize-493,977,174-465,753
Adele - Skyfall-493,457,786-843,779
Ariana Grande - pov-493,160,801-241,806
NewJeans - Ditto-492,607,731-678,856
BLACKPINK - BOOMBAYAH-492,286,093-207,536
Pia Mia - Do It Again-492,284,881-133,570
Linkin Park - Bleed It Out-492,207,985-394,300
The Weeknd - Is There Someone Else?-492,196,598-831,920
Billie Eilish - my boy-492,102,317-160,301
Pearl Jam - Alive-492,099,310-217,600
The Beach Boys - Wouldn't It Be Nice-492,025,982-205,099
Band Aid - Do They Know It's Christmas?-491,958,325-575,773
Lil Skies - Nowadays-491,406,205-74,940
Playboi Carti - wokeuplikethis*-490,873,857-158,926
J Balvin - UN PESO-490,805,886-380,643
GoldLink - Crew-490,671,134-343,423
Chance the Rapper - No Problem-490,132,766-73,042
Kali Uchis - After The Storm-489,892,275-480,104
Piso 21 - Me Llamas-489,826,380-193,723
INTERWORLD - METAMORPHOSIS-489,530,688-815,591
Kygo - Happy Now-489,212,788-73,782
Al Green - Let's Stay Together-489,093,130-298,195
Unknown - Forever Young-488,654,026-299,021
Post Malone - Feeling Whitney-488,632,521-199,758
Linkin Park - Crawling-488,251,495-449,820
Michael Sembello - Maniac-488,138,852-315,048
Ice Cube - You Know How We Do It-488,110,308-419,850
Timmy Trumpet - Freaks-487,713,751-181,570
Deep Purple - Smoke On The Water-487,573,228-192,702
Dusty Springfield - Son Of A Preacher Man-487,470,684-374,917
BROCKHAMPTON - SUGAR-487,414,243-113,261
2Pac - Changes-487,408,132-252,147
The Smiths - There Is a Light That Never Goes Out-487,189,770-506,043
Trippie Redd - 1400 / 999 Freestyle-487,068,513-167,252
Alexandra Stan - Mr. Saxobeat-487,040,853-267,511
Dave - Location-486,964,015-291,032
Ramz - Barking-486,921,647-138,816
Pop Smoke - Invincible-486,864,380-339,639
James Arthur - Falling Like The Stars-486,709,629-182,008
Super Yei - La Forma en Que Me Miras-486,492,999-272,707
Jonas Brothers - Only Human-486,292,706-108,269
Nickelback - Rockstar-486,290,311-234,186
Dua Lipa - We're Good-486,203,888-187,265
Frank Sinatra - Let It Snow! Let It Snow! Let It Snow!-485,919,971-733,169
MARINA - Bubblegum Bitch-485,802,521-291,444
Carlos Baute - Colgando en tus manos (con Marta SÃ¡nchez)-485,731,745-358,007
Taylor Swift - You Belong With Me (Taylorâs Version)-485,506,243-1,139,341
Quevedo - PUNTO G-485,381,624-766,648
Lil Tecca - Love Me-485,337,695-325,451
Dan + Shay - Speechless-485,133,139-169,349
Joji - worldstar money (interlude)-485,095,477-381,168
The Rare Occasions - Notion-484,623,749-518,852
FISHER - Losing It-484,549,984-185,236
Mumford & Sons - The Cave-484,510,805-225,758
Alexander 23 - IDK You Yet-484,451,514-232,264
Romeo Santos - Eres MÃ­a-484,185,688-329,405
David Guetta - This One's for You-484,084,067-80,607
Roar - I Can't Handle Change-483,848,130-403,783
Niall Horan - Too Much To Ask-483,737,139-83,745
Taio Cruz - Break Your Heart-483,561,079-290,787
Armin van Buuren - Blah Blah Blah-483,554,924-165,457
Kesha - Praying-483,493,306-106,454
Dave - Sprinter-483,472,630-1,405,138
Lady Gaga - Paparazzi-482,837,870-546,449
Justin Timberlake - Say Something-482,412,558-109,552
NLE Choppa - Camelot-482,100,404-274,514
Jonas Brothers - What A Man Gotta Do-481,939,640-130,818
Lil Wayne - Mirror-481,876,981-257,026
Christmas Hits - Frank Sinatra-481,625,644-209,743
Lady Gaga - Applause-481,624,227-338,611
t.A.T.u. - All The Things She Said-481,297,704-281,866
Trippie Redd - Miss The Rage-480,906,669-240,616
A Boogie Wit da Hoodie - My Shit-480,806,259-380,599
TV Girl - Not Allowed-480,524,411-1,010,597
Pitbull - Hotel Room Service-480,431,174-356,803
Rex Orange County - Loving Is Easy-480,403,429-130,389
DJ Snake - You Know You Like It-480,320,267-112,461
Kane Brown - What Ifs-479,969,397-162,347
George Michael - Faith-479,649,479-312,848
Three Days Grace - Animal I Have Become-479,473,256-300,409
Jennifer Lopez - On The Floor-479,453,012-398,702
Metallica - The Unforgiven-479,343,529-237,739
Grupo Frontera - NO SE VA-479,118,009-473,976
XXXTENTACION - NUMB-479,104,446-161,599
Ellie Goulding - On My Mind-478,974,967-83,580
Ava Max - My Head & My Heart-478,782,540-197,108
Selena Gomez - Fetish-478,713,425-218,981
Nicki Minaj - Super Freaky Girl-478,586,008-326,759
Alec Benjamin - Water Fountain-478,322,927-229,875
Flo Rida - Club Can't Handle Me-478,299,423-353,416
Juice WRLD - Black & White-478,178,794-191,672
Taylor Swift - the 1-478,158,956-586,768
Billie Eilish - COPYCAT-477,898,793-144,983
Warren G - Regulate-477,688,272-205,841
Calboy - Envy Me-477,655,732-95,213
Drake - Donât Matter To Me-477,320,691-95,053
Amy Winehouse - Rehab-476,579,715-220,593
SZA - The Weekend-476,331,300-277,463
Jesse & Joy - Dueles-476,294,423-605,472
House Of Pain - Jump Around-476,258,037-218,279
Cigarettes After Sex - K.-476,156,627-735,325
Lauv - fuck, i'm lonely-476,144,788-56,510
John Lennon - Happy Xmas (War Is Over)-476,141,220-771,031
Evanescence - My Immortal-476,090,852-254,305
Reik - Amigos Con Derechos-476,029,190-144,210
Tropical Florida - Club Can't Handle Me-475,911,367-319,354
Ciara - One, Two Step-475,878,632-216,903
Twenty One Pilots - Chlorine-475,810,082-175,209
Ashnikko - Daisy-475,740,203-181,110
Billie Eilish - my strange addiction-475,473,329-155,225
George Harrison - My Sweet Lord (2014 Remaster)-475,412,063-193,245
Famous Dex - JAPAN-475,298,904-73,393
Ghost - Mary On A Cross-474,879,162-614,898
Camila Cabello - Liar-474,777,172-79,399
Fujii Kaze - Shinunoga E-Wa-474,706,263-473,979
Andy Grammer - Don't Give Up On Me-474,177,797-179,796
XXXTENTACION - BAD!-474,030,459-271,087
ABBA - Mamma Mia-473,968,391-288,050
Kanye West - Violent Crimes-473,898,049-642,787
Bon Jovi - Always-473,868,430-248,301
J Balvin - Ginza-473,749,103-149,968
Daniel Caesar - Japanese Denim-473,592,708-466,230
Lil Wayne - Lollipop-473,395,166-288,007
Doja Cat - Like That-473,082,396-221,272
Bad Bunny - Soy Peor-473,025,393-181,031
Dean Martin - Let It Snow! Let It Snow! Let It Snow!-472,999,601-1,347,957
Frank Ocean - Novacane-472,879,643-581,667
HVME - Goosebumps-472,855,638-121,147
Drake - Energy-472,781,519-145,654
Nelly - Hot In Herre-472,724,759-291,855
Drake - Started From the Bottom-472,714,947-167,078
Luke Combs - Beer Never Broke My Heart-472,434,316-323,670
Morgan Wallen - You Proof-472,363,366-778,846
Ayo & Teo - Rolex-472,313,855-109,682
Ozuna - El Farsante-472,246,686-232,800
Camilo - Favorito-472,140,641-85,812
JosÃ© GonzÃ¡lez - Heartbeats-471,855,069-232,564
Kanye West - Can't Tell Me Nothing-471,799,804-578,616
IAmChino - Ay Mi Dios-471,569,284-90,141
Robbie Williams - Angels-471,517,002-360,064
Danny Ocean - Fuera del mercado-471,475,783-397,803
Carly Rae Jepsen - I Really Like You-471,378,335-123,742
Quality Control - Baby-470,754,027-286,302
Justin Bieber - Boyfriend-470,734,986-331,712
Kendrick Lamar - Poetic Justice-470,247,963-238,750
Labrinth - All For Us-470,194,981-363,417
Billie Eilish - bitches broken hearts-470,182,939-160,052
Nacho - BÃ¡ilame-470,117,250-103,197
G-Eazy - I Mean It-470,032,782-105,736
Kali Uchis - Moonlight-469,853,522-1,474,531
Tego CalderÃ³n - Pa' Que Retozen-469,658,016-582,295
Machine Gun Kelly - I Think I'm OKAY-469,482,764-130,714
Pop Smoke - Element-469,469,054-330,681
Luke Combs - She Got the Best of Me-469,320,343-413,190
Elle King - Ex's & Oh's-469,295,007-151,980
2 Chainz - It's A Vibe-469,181,135-83,552
Bad Bunny - Otra Noche en Miami-469,048,493-240,058
Ingratax - ParÃ­s-468,629,994-384,252
The Black Keys - Lonely Boy-468,592,501-406,459
J Balvin - Azul-468,447,205-96,625
Camila Cabello - Don't Go Yet-468,173,725-182,970
J Balvin - Morado-467,856,829-74,995
BeyoncÃ© - Partition-467,757,500-172,412
Gabry Ponte - Thunder-467,660,925-344,041
Rvssian - NostÃ¡lgico-467,364,806-227,418
Roy Orbison - Oh, Pretty Woman-467,271,101-314,152
Billie Eilish - What Was I Made For? [From The Motion Picture "Barbie"]-467,177,289-2,093,681
Myke Towers - Si Se Da-467,136,368-234,465
Yiruma - River Flows In You-467,006,866-206,479
Sam Cooke - (What A) Wonderful World-466,618,274-319,132
Andy Grammer - Fresh Eyes-466,544,477-88,184
Kenny Loggins - Danger Zone-466,340,007-260,933
Diplo - Heartless-466,122,314-375,004
The Righteous Brothers - Unchained Melody-465,781,371-305,548
Sean Paul - Get Busy-465,714,147-388,779
System Of A Down - Lonely Day-465,519,639-444,216
Eminem - When I'm Gone-465,513,868-166,344
Ginuwine - Pony-465,351,125-158,740
Gym Class Heroes - Cupid's Chokehold / Breakfast in America-465,334,201-365,166
Lil Jon & The East Side Boyz - Get Low-465,308,323-252,462
Selena Gomez - Baila Conmigo-464,990,838-84,787
Black Eyed Peas - Meet Me Halfway-464,941,557-424,982
Mura Masa - Love$ick-464,824,270-168,476
Ozuna - TÃº Foto-464,714,630-143,962
Bob Marley & The Wailers - Jamming-464,629,811-204,921
Lil Wayne - 6 Foot 7 Foot-464,586,045-193,088
Halsey - Now Or Never-464,491,798-31,456
Mobb Deep - Shook Ones, Pt. II-464,388,037-306,160
Bobby Shmurda - Hot N*gga-464,375,151-150,861
Romeo Santos - Bella y Sensual-463,955,408-152,553
Ella Mai - Trip-463,818,146-212,098
Farruko - La TÃ³xica-463,577,288-75,938
Calvin Harris - Sweet Nothing-463,146,967-205,810
Shania Twain - You're Still The One-462,934,840-321,163
The Pointer Sisters - I'm So Excited-462,820,977-232,875
Migos - T-Shirt-462,632,441-67,605
The Strokes - Reptilia-462,601,987-281,789
Fuerza Regida - Bebe Dame-462,600,277-619,314
Polo G - 21-462,569,027-219,219
Tame Impala - Let It Happen-462,494,582-357,991
Norman Greenbaum - Spirit In The Sky-462,188,517-192,427
The Kid LAROI - GO-462,171,033-149,523
Calvin Harris - I Need Your Love-462,148,317-174,415
